LATITUDE,LONGITUDE,County,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMIN,vpdmin (hPa),vpdmax (hPa)
45.0899,-71.2906,Coos,502.9,7/31/22,,0.102857143,0,0,,54.57142857,0.478571429,14.65142857
45.0899,-71.2906,Coos,502.9,8/7/22,,0.032857143,0,0,,58.57142857,0.694285714,15.89142857
45.0899,-71.2906,Coos,502.9,8/14/22,,0.184285714,0,0,,56.57142857,0.44,9.514285714
45.0899,-71.2906,Coos,502.9,8/21/22,,0.19,0,0,,52.57142857,0.524285714,15.20285714
45.0899,-71.2906,Coos,502.9,8/28/22,,0.434285714,0,0,,55.71428571,0.471428571,10.85428571
45.0899,-71.2906,Coos,502.9,9/4/22,,0.135714286,0,0,,52.42857143,0.73,13.59285714
45.0899,-71.2906,Coos,502.9,9/11/22,,0.018571429,0,0,,51,0.377142857,9.444285714
45.0899,-71.2906,Coos,502.9,9/18/22,,0.018571429,0,0,,46.42857143,0.53,9.708571429
45.0899,-71.2906,Coos,502.9,9/25/22,,0.517142857,0,0,,44.71428571,0.374285714,3.72
45.0899,-71.2906,Coos,502.9,10/2/22,,0.14,0,0,,39.57142857,0.251428571,6.978571429
45.0899,-71.2906,Coos,502.9,10/9/22,,0.022857143,0,0,,31.42857143,0.295714286,11.81
45.0899,-71.2906,Coos,502.9,10/16/22,,0.272857143,0,0,,36,0.294285714,7.081428571
45.0899,-71.2906,Coos,502.9,10/23/22,,0.034285714,0,0,,34.42857143,0.577142857,8.462857143
45.0899,-71.2906,Coos,502.9,10/30/22,,0.052857143,0,0,,38.14285714,0.37,8.048571429
45.0899,-71.2906,Coos,502.9,11/6/22,,0.001428571,0,0,,36,1.035714286,11.47571429
45.0899,-71.2906,Coos,502.9,11/13/22,,0.32,0,0,,33.42857143,0.585714286,8.905714286
45.0899,-71.2906,Coos,502.9,11/20/22,,0.114285714,0.5,1.428571429,,18,0.254285714,2.01
45.0899,-71.2906,Coos,502.9,11/27/22,,0.051428571,0.214285714,3,,13,0.321428571,2.137142857
45.0899,-71.2906,Coos,502.9,12/4/22,,0.232857143,0.214285714,1.142857143,,20.14285714,0.247142857,3.198571429
45.0899,-71.2906,Coos,502.9,12/11/22,,0.12,0,0,,18.71428571,0.432857143,2.744285714
45.0899,-71.2906,Coos,502.9,12/18/22,,0.154285714,1.571428571,3.571428571,,15.57142857,0.285714286,1.82
45.0899,-71.2906,Coos,502.9,12/25/22,,0.287142857,1.142857143,9.142857143,,14.28571429,0.322857143,1.288571429
45.0899,-71.2906,Coos,502.9,1/1/23,,0.064285714,0.285714286,9,,19.14285714,0.228571429,1.87
45.0899,-71.2906,Coos,502.9,1/8/23,,0.114285714,0.457142857,2.285714286,,25.71428571,0.108571429,0.967142857
45.0899,-71.2906,Coos,502.9,1/15/23,,0.135714286,0.814285714,4.285714286,,6.142857143,0.151428571,1.342857143
45.0899,-71.2906,Coos,502.9,1/22/23,,0.05,0.357142857,5.857142857,,16.28571429,0.227142857,1.378571429
45.0899,-71.2906,Coos,502.9,1/29/23,,0.108571429,1.357142857,12.71428571,,7,0.2,1.697142857
45.0899,-71.2906,Coos,502.9,2/5/23,,0.067142857,0.585714286,17.71428571,,-16.42857143,0.16,1.531428571
45.0899,-71.2906,Coos,502.9,2/12/23,,0.118571429,0.442857143,17.57142857,,4.428571429,0.192857143,3.007142857
45.0899,-71.2906,Coos,502.9,2/19/23,,0.064285714,0.357142857,16.71428571,,12.57142857,0.242857143,2.801428571
45.0899,-71.2906,Coos,502.9,2/26/23,,0.065714286,0.785714286,17.57142857,,1.571428571,0.29,2.497142857
45.0899,-71.2906,Coos,502.9,3/5/23,,0.162857143,3,27.28571429,,11.71428571,0.13,1.898571429
45.0899,-71.2906,Coos,502.9,3/12/23,,0.022857143,0.214285714,32.42857143,,13.57142857,0.364285714,2.484285714
45.0899,-71.2906,Coos,502.9,3/19/23,,0.062857143,0.642857143,27.85714286,,19,0.288571429,3.932857143
45.0899,-71.2906,Coos,502.9,3/26/23,,0.112857143,0.142857143,22.14285714,,13,0.177142857,3.757142857
45.0899,-71.2906,Coos,502.9,4/2/23,,0.131428571,1.285714286,20.57142857,,16.28571429,0.268571429,4.464285714
45.0899,-71.2906,Coos,502.9,4/9/23,,0.165714286,0,17.42857143,,19.85714286,0.431428571,5.102857143
45.0899,-71.2906,Coos,502.9,4/16/23,,0,0,10.14285714,,33.14285714,1.422857143,14.48428571
45.0899,-71.2906,Coos,502.9,4/23/23,,0.07,0,0,,33.85714286,0.717142857,7.578571429
45.0899,-71.2906,Coos,502.9,4/30/23,,0.172857143,0,0,,33.85714286,0.364285714,6.61
45.0899,-71.2906,Coos,502.9,5/7/23,,0.154285714,,,,37.42857143,0.748571429,7.171428571
45.0899,-71.2906,Coos,502.9,5/14/23,,0.02,0,0,,33.85714286,0.867142857,14.29285714
45.0899,-71.2906,Coos,502.9,5/21/23,,0.08,0,0,,35.57142857,1.125714286,10.98428571
45.0899,-71.2906,Coos,502.9,5/28/23,,0.071428571,0,0,,35.85714286,0.597142857,12.75571429
45.0899,-71.2906,Coos,502.9,6/4/23,,0,0,0,,46.14285714,1.158571429,24.01714286
43.7052,-72.2855,Grafton,178,1/2/00,,0,0,0,25.25,25.5,0.365,4.495
43.7052,-72.2855,Grafton,178,1/9/00,,0.238571429,0.1,0.142857143,29.31428571,23,0.281428571,3.92
43.7052,-72.2855,Grafton,178,1/16/00,,0.125714286,0,0,21.44285714,11,0.438571429,3.128571429
43.7052,-72.2855,Grafton,178,1/23/00,,0.052857143,0.357142857,2.571428571,0.714285714,-9,0.194285714,1.338571429
43.7052,-72.2855,Grafton,178,1/30/00,,0.098571429,1.285714286,8.142857143,8.442857143,1.857142857,0.172857143,1.861428571
43.7052,-72.2855,Grafton,178,2/6/00,,0.041428571,0.714285714,11.85714286,12.54285714,5.714285714,0.124285714,3
43.7052,-72.2855,Grafton,178,2/13/00,,0.058571429,0.642857143,11,16.8,9.571428571,0.235714286,3.451428571
43.7052,-72.2855,Grafton,178,2/20/00,,0.244285714,1.6,14.71428571,16.95714286,10.42857143,0.087142857,2.415714286
43.7052,-72.2855,Grafton,178,2/27/00,,0.107142857,0,13.14285714,29.28571429,26.14285714,0.098571429,4.102857143
43.7052,-72.2855,Grafton,178,3/5/00,,0.058571429,0,4.142857143,34.61428571,29.4,0.514285714,4.715714286
43.7052,-72.2855,Grafton,178,3/12/00,,0.194285714,0.928571429,2.571428571,35.85714286,28.28571429,0.442857143,6.17
43.7052,-72.2855,Grafton,178,3/19/00,,0.112857143,0.9,3.857142857,28.71428571,21.57142857,0.135714286,5.257142857
43.7052,-72.2855,Grafton,178,3/26/00,,0.005714286,0,1.571428571,38.67142857,27.83333333,0.171428571,9.824285714
43.7052,-72.2855,Grafton,178,4/2/00,,0.145714286,0,0,41.02857143,30.71428571,0.245714286,7.727142857
43.7052,-72.2855,Grafton,178,4/9/00,,0.358571429,0.257142857,0.285714286,44.44285714,36.85714286,0.301428571,6.981428571
43.7052,-72.2855,Grafton,178,4/16/00,,0.054285714,0.014285714,0,39.18571429,29.85714286,0.357142857,9.135714286
43.7052,-72.2855,Grafton,178,4/23/00,,0.19,0,0,43.01428571,37.14285714,0.677142857,5.711428571
43.7052,-72.2855,Grafton,178,4/30/00,,0.11,0,0,41.38571429,36.14285714,0.135714286,6.801428571
43.7052,-72.2855,Grafton,178,5/7/00,,0.055714286,0,0,53.8,44.83333333,0.581428571,15.33285714
43.7052,-72.2855,Grafton,178,5/14/00,,0.322857143,0,0,59.11428571,48.28571429,0.431428571,14.34142857
43.7052,-72.2855,Grafton,178,5/21/00,,0.067142857,0,0,49.92857143,39.71428571,0.43,11.90571429
43.7052,-72.2855,Grafton,178,5/28/00,,0.127142857,0,0,55.57142857,50.5,1.14,8.998571429
43.7052,-72.2855,Grafton,178,6/4/00,,0.007142857,0,0,60.04285714,49.71428571,0.63,18.21285714
43.7052,-72.2855,Grafton,178,6/11/00,,0.155714286,0,0,57.98571429,48.57142857,0.388571429,13.23428571
43.7052,-72.2855,Grafton,178,6/18/00,,0.17,0,0,60.8,54.42857143,0.432857143,10.98142857
43.7052,-72.2855,Grafton,178,6/25/00,,0.09,0,0,66.07142857,57.42857143,0.34,18.97
43.7052,-72.2855,Grafton,178,7/2/00,,0.028571429,0,0,68.87142857,61.2,0.201428571,20.53285714
43.7052,-72.2855,Grafton,178,7/9/00,,0.037142857,0,0,65.48571429,55.57142857,0.352857143,20.05428571
43.7052,-72.2855,Grafton,178,7/16/00,,0.217142857,0,0,67.37142857,55.83333333,0.284285714,21.84142857
43.7052,-72.2855,Grafton,178,7/23/00,,0.045714286,0,0,64.41428571,56.75,0.32,15.71428571
43.7052,-72.2855,Grafton,178,7/30/00,,0.04,0,0,67.01428571,58.66666667,0.232857143,15.19857143
43.7052,-72.2855,Grafton,178,8/6/00,,0.372857143,1,0,66.25714286,60.42857143,0.14,12.14571429
43.7052,-72.2855,Grafton,178,8/13/00,,0.161428571,1.757142857,0,69.37142857,60.85714286,0.071428571,18.91571429
43.7052,-72.2855,Grafton,178,8/20/00,,0.167142857,3.257142857,0,63.72857143,55.28571429,0.11,14.35428571
43.7052,-72.2855,Grafton,178,8/27/00,,0.032857143,3.642857143,0,63.22857143,54.28571429,0.085714286,17.38857143
43.7052,-72.2855,Grafton,178,9/3/00,,0.002857143,2.114285714,0,69.04285714,59.71428571,0.171428571,17.26428571
43.7052,-72.2855,Grafton,178,9/10/00,,0,0,0,58.72857143,47.71428571,0.088571429,14.70142857
43.7052,-72.2855,Grafton,178,9/17/00,,0.162857143,0,0,61.75714286,52.85714286,0.288571429,13.41142857
43.7052,-72.2855,Grafton,178,9/24/00,,0.171428571,0,0,60.18571429,51.57142857,0.335714286,13.48
43.7052,-72.2855,Grafton,178,10/1/00,,0,0,0,46.55714286,34.57142857,0.064285714,10.54571429
43.7052,-72.2855,Grafton,178,10/8/00,,0.162857143,0,0,51.12857143,42.71428571,0.015714286,9.298571429
43.7052,-72.2855,Grafton,178,10/15/00,,0,0,0,46.62857143,36.14285714,0.117142857,13.01142857
43.7052,-72.2855,Grafton,178,10/22/00,,0.2,0,0,46.54285714,38.28571429,0.23,7.711428571
43.7052,-72.2855,Grafton,178,10/29/00,,0.001428571,0,0,46.28571429,34.14285714,0.281428571,10.52285714
43.7052,-72.2855,Grafton,178,11/5/00,,0.061428571,0,0,41.31428571,35.14285714,0.298571429,7.192857143
43.7052,-72.2855,Grafton,178,11/12/00,,0.11,0,0,43.14285714,41.28571429,0.347142857,2.778571429
43.7052,-72.2855,Grafton,178,11/19/00,,0.127142857,0.014285714,0,36.98571429,32.71428571,0.288571429,3.828571429
43.7052,-72.2855,Grafton,178,11/26/00,,0.045714286,0,0,24,16.85714286,0.211428571,3.8
43.7052,-72.2855,Grafton,178,12/3/00,,0.041428571,0,0,31.38571429,25.42857143,0.132857143,2.422857143
43.7052,-72.2855,Grafton,178,12/10/00,,0,0,0,16.22857143,8.285714286,0.145714286,3.314285714
43.7052,-72.2855,Grafton,178,12/17/00,,0.481428571,0.8,2.428571429,20.8,15.14285714,0.104285714,2.278571429
43.7052,-72.2855,Grafton,178,12/24/00,,0.038571429,0.671428571,3.5,19.28571429,12.57142857,0.06,1.838571429
43.7052,-72.2855,Grafton,178,12/31/00,,0.075714286,0.9,4.571428571,12.01428571,9.714285714,0.16,1.654285714
43.7052,-72.2855,Grafton,178,1/7/01,,0.007142857,0.085714286,7.571428571,17.7,13.14285714,0.174285714,1.998571429
43.7052,-72.2855,Grafton,178,1/14/01,,0.007142857,0.071428571,6.428571429,16.45714286,6.714285714,0.178571429,2.678571429
43.7052,-72.2855,Grafton,178,1/21/01,,0.025714286,0.257142857,7,21.24285714,15.57142857,0.188571429,1.987142857
43.7052,-72.2855,Grafton,178,1/28/01,,0.002857143,0.071428571,6.285714286,17.68571429,11.28571429,0.18,2.915714286
43.7052,-72.2855,Grafton,178,2/4/01,,0.135714286,0.871428571,8.285714286,21.3,16.85714286,0.107142857,2.575714286
43.7052,-72.2855,Grafton,178,2/11/01,,0.29,2.142857143,18,25.3,22.28571429,0.211428571,3.112857143
43.7052,-72.2855,Grafton,178,2/18/01,,0.032857143,0,14.28571429,15.47142857,9.571428571,0.142857143,3.234285714
43.7052,-72.2855,Grafton,178,2/25/01,,0.054285714,0.585714286,14,18.08571429,10.14285714,0.324285714,3.627142857
43.7052,-72.2855,Grafton,178,3/4/01,,0.001428571,0.028571429,14.85714286,17.8,10.71428571,0.19,2.877142857
43.7052,-72.2855,Grafton,178,3/11/01,,0.25,3.071428571,28.85714286,25.2,20.28571429,0.111428571,2.791428571
43.7052,-72.2855,Grafton,178,3/18/01,,0.05,0.571428571,30.14285714,30.24285714,17,0.268571429,4.915714286
43.7052,-72.2855,Grafton,178,3/25/01,,0.278571429,0.828571429,25.14285714,33.44285714,27,0.282857143,4.847142857
43.7052,-72.2855,Grafton,178,4/1/01,,0.214285714,0.8,26.28571429,27.91428571,25.16666667,0.215714286,3.542857143
43.7052,-72.2855,Grafton,178,4/8/01,,0.008571429,0,22.28571429,35.47142857,29.42857143,0.304285714,6.722857143
43.7052,-72.2855,Grafton,178,4/15/01,,0.142857143,0,8.428571429,40.34285714,33.14285714,0.218571429,6.097142857
43.7052,-72.2855,Grafton,178,4/22/01,,0.018571429,0,0,40.57142857,34.42857143,0.534285714,10.81
43.7052,-72.2855,Grafton,178,4/29/01,,0,0,0,49.68571429,34.28571429,0.741428571,17.25714286
43.7052,-72.2855,Grafton,178,5/6/01,,0,0,0,59,43.42857143,0.524285714,26.41857143
43.7052,-72.2855,Grafton,178,5/13/01,,0.034285714,0,0,58.2,44.28571429,0.475714286,25.32
43.7052,-72.2855,Grafton,178,5/20/01,,0,0,0,52.04285714,43.71428571,0.264285714,11.50857143
43.7052,-72.2855,Grafton,178,5/27/01,,0.05,0,0,58.25714286,50.42857143,0.625714286,13.73142857
43.7052,-72.2855,Grafton,178,6/3/01,,0.144285714,0,0,52.38571429,,0.17,8.204285714
43.7052,-72.2855,Grafton,178,6/10/01,,0.002857143,0,0,59.25714286,,0.237142857,17.42142857
43.7052,-72.2855,Grafton,178,6/17/01,,0.19,0,0,70.91428571,,0.145714286,23.73714286
43.7052,-72.2855,Grafton,178,6/24/01,,0.027142857,0,0,68.32857143,,0.431428571,18.61428571
43.7052,-72.2855,Grafton,178,7/1/01,,0.255714286,0,0,70.4,50,0.392857143,23.16714286
43.7052,-72.2855,Grafton,178,7/8/01,,0.108571429,0,0,62.8,52.85714286,0.187142857,16.72285714
43.7052,-72.2855,Grafton,178,7/15/01,,0.034285714,0,0,65.31428571,58.66666667,0.127142857,14.88428571
43.7052,-72.2855,Grafton,178,7/22/01,,0.041428571,0,0,66.64285714,52.2,0.065714286,21.10714286
43.7052,-72.2855,Grafton,178,7/29/01,,0.07,0,0,68.92857143,58.57142857,0.645714286,25.01142857
43.7052,-72.2855,Grafton,178,8/5/01,,0.052857143,0,0,71.65714286,58.6,0.247142857,26.05571429
43.7052,-72.2855,Grafton,178,8/12/01,,0.038571429,0,0,77.5,65.28571429,0.94,32.27142857
43.7052,-72.2855,Grafton,178,8/19/01,,0.022857143,0,0,69.65714286,59.16666667,0.492857143,23.11857143
43.7052,-72.2855,Grafton,178,8/26/01,,0.018571429,0,0,68.85714286,59.14285714,0.235714286,22.95714286
43.7052,-72.2855,Grafton,178,9/2/01,,0.161428571,0,0,65.38571429,47.57142857,0.16,19.94
43.7052,-72.2855,Grafton,178,9/9/01,,0.025714286,0,0,62.64285714,52.71428571,0.118571429,20.13
43.7052,-72.2855,Grafton,178,9/16/01,,0.022857143,0,0,59.92857143,46.85714286,0.094285714,18.59571429
43.7052,-72.2855,Grafton,178,9/23/01,,0.314285714,0,0,61.88571429,52.28571429,0.2,15.33571429
43.7052,-72.2855,Grafton,178,9/30/01,,0.174285714,0,0,55.42857143,47.85714286,0.032857143,10.01857143
43.7052,-72.2855,Grafton,178,10/7/01,,0.012857143,0,0,56.74285714,44.57142857,0.12,16.91142857
43.7052,-72.2855,Grafton,178,10/14/01,,0.001428571,0,0,50.61428571,42.28571429,0.185714286,13.98285714
43.7052,-72.2855,Grafton,178,10/21/01,,0.078571429,0,0,47.07142857,39.83333333,0.308571429,9.645714286
43.7052,-72.2855,Grafton,178,10/28/01,,0.052857143,0,0,48.34285714,38.85714286,0.401428571,8.497142857
43.7052,-72.2855,Grafton,178,11/4/01,,0.037142857,0,0,41.85714286,28.85714286,0.234285714,8.088571429
43.7052,-72.2855,Grafton,178,11/11/01,,0.03,0,0,37.04285714,26.57142857,0.265714286,5.358571429
43.7052,-72.2855,Grafton,178,11/18/01,,0.008571429,0,0,34.54285714,25.71428571,0.337142857,5.515714286
43.7052,-72.2855,Grafton,178,11/25/01,,0.051428571,0,0,37.14285714,30.14285714,0.247142857,5.838571429
43.7052,-72.2855,Grafton,178,12/2/01,,0.081428571,0,0,43.55714286,38.28571429,0.04,3.097142857
43.7052,-72.2855,Grafton,178,12/9/01,,0.038571429,0.4,0.571428571,39.31428571,27.14285714,0.19,7.572857143
43.7052,-72.2855,Grafton,178,12/16/01,,0.121428571,0.071428571,1,30.75714286,26.28571429,0.028571429,2.67
43.7052,-72.2855,Grafton,178,12/23/01,,0.108571429,0.785714286,3.428571429,26.81428571,19.14285714,0.152857143,2.171428571
43.7052,-72.2855,Grafton,178,12/30/01,,0.027142857,0,3,21.81428571,17.85714286,0.131428571,2.558571429
43.7052,-72.2855,Grafton,178,1/6/02,,0.055714286,0.5,3.428571429,21.31428571,18,0.372857143,2.867142857
43.7052,-72.2855,Grafton,178,1/13/02,,0.131428571,1.814285714,11.57142857,27.44285714,22.71428571,0.09,2.434285714
43.7052,-72.2855,Grafton,178,1/20/02,,0.031428571,0.528571429,10.85714286,21.08571429,19.33333333,0.13,2.641428571
43.7052,-72.2855,Grafton,178,1/27/02,,0.011428571,0.042857143,9.285714286,29.02857143,19,0.125714286,3.765714286
43.7052,-72.2855,Grafton,178,2/3/02,,0.214285714,1,9.714285714,27.15714286,11,0.061428571,3.872857143
43.7052,-72.2855,Grafton,178,2/10/02,,0,0,12.42857143,18.65714286,11,0.191428571,3.547142857
43.7052,-72.2855,Grafton,178,2/17/02,,0.304285714,1,11,21.14285714,9.571428571,0.26,3.77
43.7052,-72.2855,Grafton,178,2/24/02,,0.047142857,0.171428571,12.71428571,28.54285714,22.85714286,0.151428571,3.881428571
43.7052,-72.2855,Grafton,178,3/3/02,,0.072857143,0.071428571,8.714285714,30.7,24.57142857,0.177142857,5.564285714
43.7052,-72.2855,Grafton,178,3/10/02,,0.051428571,0,3.714285714,31.94285714,24.42857143,0.322857143,3.518571429
43.7052,-72.2855,Grafton,178,3/17/02,,0.017142857,0,0,32.25714286,24.71428571,0.327142857,4.958571429
43.7052,-72.2855,Grafton,178,3/24/02,,0.12,1.971428571,3.428571429,27.58571429,23.14285714,0.321428571,3.568571429
43.7052,-72.2855,Grafton,178,3/31/02,,0.255714286,0.4,2.857142857,35.12857143,29,0.351428571,6.902857143
43.7052,-72.2855,Grafton,178,4/7/02,,0.091428571,0,0,37.01428571,29.28571429,0.318571429,6.604285714
43.7052,-72.2855,Grafton,178,4/14/02,,0.23,0,0,47.04285714,41.28571429,0.672857143,9.621428571
43.7052,-72.2855,Grafton,178,4/21/02,,0.075714286,0,0,61.65714286,47.85714286,0.728571429,22.58285714
43.7052,-72.2855,Grafton,178,4/28/02,,0.15,0.228571429,0.285714286,38.55714286,30.71428571,0.404285714,8.192857143
43.7052,-72.2855,Grafton,178,5/5/02,,0.101428571,0,0,40.48571429,34.14285714,0.138571429,7.035714286
43.7052,-72.2855,Grafton,178,5/12/02,,0.051428571,0,0,55.21428571,45.71428571,1.847142857,17.45
43.7052,-72.2855,Grafton,178,5/19/02,,0.297142857,0,0,45.37142857,35.57142857,0.137142857,7.52
43.7052,-72.2855,Grafton,178,5/26/02,,0.002857143,0,0,49.57142857,40,0.754285714,15.31428571
43.7052,-72.2855,Grafton,178,6/2/02,,0.105714286,0,0,66.01428571,57.42857143,0.388571429,19.28142857
43.7052,-72.2855,Grafton,178,6/9/02,,0.058571429,0,0,57.5,47.57142857,0.497142857,13.82
43.7052,-72.2855,Grafton,178,6/16/02,,0.19,0,0,59.77142857,51.71428571,0.347142857,12.54142857
43.7052,-72.2855,Grafton,178,6/23/02,,0.091428571,0,0,63.27142857,54.85714286,0.211428571,16.86857143
43.7052,-72.2855,Grafton,178,6/30/02,,0.087142857,0,0,70.04285714,58.42857143,0.132857143,23.16
43.7052,-72.2855,Grafton,178,7/7/02,,0.027142857,0,0,74.32857143,64,0.324285714,25.38142857
43.7052,-72.2855,Grafton,178,7/14/02,,0.021428571,0,0,65.34285714,55.28571429,0.14,19.99857143
43.7052,-72.2855,Grafton,178,7/21/02,,0.052857143,0,0,67.72857143,58.71428571,0.221428571,17.58428571
43.7052,-72.2855,Grafton,178,7/28/02,,0.072857143,0,0,69.12857143,59.14285714,0.781428571,19.25571429
43.7052,-72.2855,Grafton,178,8/4/02,,0.005714286,0,0,74.35714286,64,0.19,24.74142857
43.7052,-72.2855,Grafton,178,8/11/02,,0.017142857,0,0,67.91428571,57.85714286,0.408571429,23.95857143
43.7052,-72.2855,Grafton,178,8/18/02,,0.007142857,0,0,78.87142857,66.71428571,0.735714286,37.00428571
43.7052,-72.2855,Grafton,178,8/25/02,,0.082857143,0,0,67.65714286,55.85714286,0.29,24.16285714
43.7052,-72.2855,Grafton,178,9/1/02,,0.092857143,0,0,63.17142857,53.85714286,0.404285714,17.72285714
43.7052,-72.2855,Grafton,178,9/8/02,,0.005714286,0,0,63.92857143,54.42857143,0.344285714,19.12285714
43.7052,-72.2855,Grafton,178,9/15/02,,0.028571429,0,0,67.32857143,55.14285714,0.397142857,28.37571429
43.7052,-72.2855,Grafton,178,9/22/02,,0.308571429,0,0,66.12857143,57.57142857,0.157142857,14.94428571
43.7052,-72.2855,Grafton,178,9/29/02,,0.178571429,0,0,57.74285714,49.57142857,0.074285714,11.18285714
43.7052,-72.2855,Grafton,178,10/6/02,,0.041428571,0,0,58.07142857,49.71428571,0.05,11.60857143
43.7052,-72.2855,Grafton,178,10/13/02,,0.078571429,0,0,49.05714286,44.28571429,0.201428571,7.532857143
43.7052,-72.2855,Grafton,178,10/20/02,,0.14,0,0,42.47142857,38.42857143,0.252857143,6.58
43.7052,-72.2855,Grafton,178,10/27/02,,0.135714286,0.057142857,0.142857143,35.98571429,30.14285714,0.091428571,5.898571429
43.7052,-72.2855,Grafton,178,11/3/02,,0.01,0.057142857,0.285714286,31.75714286,24.71428571,0.322857143,5.001428571
43.7052,-72.2855,Grafton,178,11/10/02,,0.077142857,0,0,33.12857143,27,0.182857143,4.321428571
43.7052,-72.2855,Grafton,178,11/17/02,,0.304285714,0.457142857,0.714285714,41.81428571,37.14285714,0.044285714,5.054285714
43.7052,-72.2855,Grafton,178,11/24/02,,0.23,0.385714286,2.428571429,31.57142857,29,0.072857143,1.464285714
43.7052,-72.2855,Grafton,178,12/1/02,,0.028571429,0.214285714,1.166666667,27.97142857,22.14285714,0.138571429,2.927142857
43.7052,-72.2855,Grafton,178,12/8/02,,0.008571429,0.257142857,1.571428571,16.52857143,10.42857143,0.19,2.407142857
43.7052,-72.2855,Grafton,178,12/15/02,,0.162857143,0.814285714,4.142857143,21.44285714,14.71428571,0.077142857,2.307142857
43.7052,-72.2855,Grafton,178,12/22/02,,0.065714286,0.157142857,4.142857143,24,20,0.34,2.971428571
43.7052,-72.2855,Grafton,178,12/29/02,,0.257142857,3.085714286,15,23.82857143,17.57142857,0.384285714,2.988571429
43.7052,-72.2855,Grafton,178,1/5/03,,0.291428571,1.642857143,21.71428571,20.68571429,16.57142857,0.088571429,1.785714286
43.7052,-72.2855,Grafton,178,1/12/03,,0.06,0.8,29.85714286,17.91428571,12,0.097142857,1.698571429
43.7052,-72.2855,Grafton,178,1/19/03,,0.001428571,0.042857143,30.14285714,5.2,-8,0.107142857,2.004285714
43.7052,-72.2855,Grafton,178,1/26/03,,0,0,29.71428571,0.971428571,-6.857142857,0.158571429,1.728571429
43.7052,-72.2855,Grafton,178,2/2/03,,0.038571429,0.428571429,29.42857143,9.542857143,3.571428571,0.142857143,1.768571429
43.7052,-72.2855,Grafton,178,2/9/03,,0.067142857,0.142857143,30.14285714,19.57142857,10,0.328571429,2.842857143
43.7052,-72.2855,Grafton,178,2/16/03,,0.018571429,0.242857143,31,2.628571429,-7.714285714,0.121428571,2.102857143
43.7052,-72.2855,Grafton,178,2/23/03,,0.087142857,1.028571429,30.14285714,21.37142857,16.71428571,0.207142857,3.65
43.7052,-72.2855,Grafton,178,3/2/03,,0.044285714,0.171428571,26.57142857,14.97142857,3.714285714,0.181428571,3.268571429
43.7052,-72.2855,Grafton,178,3/9/03,,0.022857143,0,22.42857143,14.62857143,2,0.175714286,2.822857143
43.7052,-72.2855,Grafton,178,3/16/03,,0.005714286,0,19.28571429,19.45714286,11,0.371428571,3.725714286
43.7052,-72.2855,Grafton,178,3/23/03,,0.142857143,0,14.71428571,38.28571429,29.42857143,0.178571429,7.614285714
43.7052,-72.2855,Grafton,178,3/30/03,,0.07,0.085714286,3.571428571,42.01428571,34.71428571,0.155714286,7.461428571
43.7052,-72.2855,Grafton,178,4/6/03,,0.231428571,1.557142857,3.714285714,28.3,22.14285714,0.112857143,2.66
43.7052,-72.2855,Grafton,178,4/13/03,,0.04,0.142857143,2.714285714,33.82857143,29.85714286,0.262857143,7.192857143
43.7052,-72.2855,Grafton,178,4/20/03,,0,0,0,44.02857143,32.57142857,1.161428571,13.29714286
43.7052,-72.2855,Grafton,178,4/27/03,,0.115714286,0,0,45.14285714,38.71428571,0.758571429,8.987142857
43.7052,-72.2855,Grafton,178,5/4/03,,0.095714286,0,0,51.34285714,37.42857143,0.597142857,14.49428571
43.7052,-72.2855,Grafton,178,5/11/03,,0.015714286,0,0,51.57142857,41.71428571,0.698571429,12.55285714
43.7052,-72.2855,Grafton,178,5/18/03,,0.235714286,0,0,50.45714286,43.14285714,0.385714286,9.831428571
43.7052,-72.2855,Grafton,178,5/25/03,,0.067142857,0,0,56.81428571,45.42857143,0.575714286,16.88714286
43.7052,-72.2855,Grafton,178,6/1/03,,0.121428571,0,0,58.27142857,51.28571429,0.138571429,9.538571429
43.7052,-72.2855,Grafton,178,6/8/03,,0.082857143,0,0,57.01428571,48.42857143,0.23,13.38714286
43.7052,-72.2855,Grafton,178,6/15/03,,0.102857143,0,0,62.3,55,0.601428571,11.78428571
43.7052,-72.2855,Grafton,178,6/22/03,,0,0,0,62.97142857,55.14285714,0.217142857,18.45714286
43.7052,-72.2855,Grafton,178,6/29/03,,0.024285714,0,0,73.81428571,61.28571429,0.362857143,29.47428571
43.7052,-72.2855,Grafton,178,7/6/03,,0.028571429,0,0,72.88571429,59,0.638571429,27.81285714
43.7052,-72.2855,Grafton,178,7/13/03,,0.142857143,0,0,68.25714286,59.85714286,0.604285714,19.89571429
43.7052,-72.2855,Grafton,178,7/20/03,,0.15,0,0,67.08571429,58.75,0.301428571,18.18142857
43.7052,-72.2855,Grafton,178,7/27/03,,0.261428571,0,0,71.9,,0.938571429,17.89142857
43.7052,-72.2855,Grafton,178,8/3/03,,0.042857143,0,0,67.51428571,66.2,0.22,18.09142857
43.7052,-72.2855,Grafton,178,8/10/03,,0.545714286,0,0,75.44285714,66.28571429,0.152857143,16.08142857
43.7052,-72.2855,Grafton,178,8/17/03,,0.087142857,0,0,74.62857143,66.14285714,0.185714286,19.53428571
43.7052,-72.2855,Grafton,178,8/24/03,,0,0,0,70.22857143,66,0.39,22.99571429
