,STATION,LATITUDE,LONGITUDE,County,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,vpdmin (hPa),vpdmax (hPa)
2062,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-06-30,0.0,2.21,0.0,0.0,1965.7,2244.0,1611.0,16.82,472.19
2063,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-07-31,0.0,3.62,0.0,0.0,1645.1,2501.0,1835.0,15.93,333.1
2064,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-08-31,0.0,2.63,0.0,0.0,1265.8,2597.0,1861.0,15.28,221.57
2065,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-09-30,0.0,2.14,0.0,0.0,974.3,2284.0,1535.0,9.94,117.83
2066,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-10-31,0.0,14.79,0.0,0.0,724.7,1831.0,1303.0,9.54,87.2
2067,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-11-30,0.0,2.71,4.0,0.0,718.1,1381.0,785.0,7.36,140.58
2068,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2005-12-31,0.0,4.2,13.0,0.0,843.6,1130.0,566.0,15.52,159.73
2069,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-01-31,0.0,4.47,16.5,0.0,1294.6,1135.0,577.0,21.9,388.95
2070,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-02-28,0.0,0.7999999999999999,8.4,0.0,1425.8,103.0,28.0,24.1,317.04
2071,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-03-31,0.0,0.86,0.0,0.0,1935.7,1304.0,687.0,20.64,448.45
2072,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-04-30,0.0,2.85,0.0,0.0,2176.2,1824.0,1052.0,34.04,612.49
2073,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-05-31,0.0,12.440000000000001,0.0,0.0,2276.4,1971.0,1412.0,33.65,723.63
2074,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-06-30,0.0,10.469999999999999,0.0,0.0,2065.3,2036.0,1582.0,23.88,611.74
2075,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-07-31,0.0,4.19,0.0,0.0,1794.8,2525.0,1957.0,20.06,369.15
2076,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-08-31,0.0,3.62,0.0,0.0,1333.7,2297.0,1667.0,16.86,253.25
2077,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-09-30,0.0,2.23,0.0,0.0,827.8,2167.0,1430.0,11.71,107.67
2078,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-10-31,0.0,7.98,0.0,0.0,940.0,1907.0,1180.0,7.26,106.23
2079,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-11-30,0.0,5.57,0.0,0.0,899.4,1477.0,930.0,15.74,142.21
2080,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2006-12-31,0.0,1.92,0.8,0.0,918.0,1333.0,770.0,24.4,169.08
2081,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-01-31,0.0,2.58,0.3,0.0,1472.9,1138.0,568.0,37.76,426.59
2082,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-02-28,0.0,1.85,13.3,0.0,1341.7,789.0,298.0,22.68,276.77
2083,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-03-31,0.0,4.33,11.7,0.0,1895.3,1334.0,648.0,29.85,457.87
2084,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-04-30,0.0,10.72,6.5,0.0,2229.6,1454.0,928.0,42.74,619.67
2085,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-05-31,0.0,3.8600000000000003,0.0,0.0,2271.5,1911.0,1136.0,49.82,714.77
2086,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-06-30,0.0,1.22,0.0,0.0,1903.3,1936.0,1369.0,20.56,391.71999999999997
2087,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-07-31,0.0,4.56,0.0,0.0,1716.5,2214.0,1632.0,14.92,388.94
2088,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-08-31,0.0,0.59,0.0,0.0,1475.7,2077.0,1449.0,15.27,232.33
2089,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-09-30,0.0,3.5,0.0,0.0,1153.5,2318.0,1485.0,17.06,168.0
2090,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-10-31,0.0,4.1,0.0,0.0,1067.9,2006.0,1325.0,15.78,154.82
2091,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-11-30,0.0,4.91,0.0,0.0,543.4,1442.0,865.0,16.92,93.92
2092,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2007-12-31,0.0,5.84,43.6,0.0,856.3,1012.0,456.0,18.67,166.0
2093,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-01-31,0.0,4.6,18.2,0.0,1189.2,1070.0,455.0,25.169999999999998,207.06
2094,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-02-29,0.0,16.37,22.6,0.0,1618.1,1030.0,461.0,40.39,542.81
2095,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-03-31,0.0,7.640000000000001,10.6,0.0,1951.2,1276.0,660.0,30.53,552.31
2096,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-04-30,0.0,4.0,0.0,0.0,2110.6,1870.0,1026.0,42.23,681.37
2097,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-05-31,0.0,1.22,0.0,0.0,2242.2,1999.0,1219.0,32.41,674.36
2098,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-06-30,0.0,5.8100000000000005,0.0,0.0,1977.2,2352.0,1688.0,33.55,595.74
2099,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-07-31,0.0,8.01,0.0,0.0,1848.9,2568.0,1933.0,16.330000000000002,460.91
2100,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-08-31,0.0,8.7,0.0,0.0,1414.3,2406.0,1793.0,16.21,266.68
2101,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-09-30,0.0,8.32,0.0,0.0,826.3,1978.0,1388.0,15.55,99.47
2102,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-10-31,0.0,3.56,0.0,0.0,862.8,1861.0,1104.0,7.85,105.54
2103,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-11-30,0.0,4.14,0.0,0.0,770.8000000000001,1461.0,851.0,11.870000000000001,98.92999999999999
2104,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2008-12-31,0.0,7.92,24.6,0.0,905.5,1153.0,576.0,11.75,136.18
2105,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-01-31,0.0,2.48,28.5,0.0,1212.2,828.0,185.0,23.74,262.44
2106,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-02-28,0.0,1.44,9.3,0.0,1475.3,1070.0,433.0,26.669999999999998,444.34
2107,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-03-31,0.0,3.63,16.3,0.0,1969.6,1415.0,698.0,42.01,635.1
2108,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-04-30,0.0,4.430000000000001,0.0,0.0,2111.2,1812.0,1096.0,21.44,549.04
2109,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-05-31,0.0,5.18,0.0,0.0,2203.5,2075.0,1388.0,16.24,536.8199999999999
2110,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-06-30,0.0,6.24,0.0,0.0,2010.2,2096.0,1572.0,16.16,541.38
2111,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-07-31,0.0,6.94,0.0,0.0,1731.6,2435.0,1788.0,11.84,349.95
2112,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-08-31,0.0,5.88,0.0,0.0,1411.0,2576.0,1885.0,12.78,237.98999999999998
2113,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-09-30,0.0,1.06,0.0,0.0,946.2,2173.0,1431.0,15.54,122.36
2114,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-10-31,0.0,5.2,0.0,0.0,698.5,1761.0,1094.0,11.57,90.2
2115,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-11-30,0.0,4.6499999999999995,0.0,0.0,598.9,1527.0,958.0,12.1,103.01
2116,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2009-12-31,0.0,3.73,16.2,0.0,925.0,1161.0,573.0,15.450000000000001,169.59
2117,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-01-31,0.0,2.83,12.6,0.0,1274.6,1039.0,464.0,23.12,263.09000000000003
2118,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-02-28,0.0,3.77,6.7,0.0,1567.6,1033.0,589.0,31.36,463.03
2119,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-03-31,0.0,10.99,0.1,0.0,1870.9,1572.0,933.0,43.58,526.27
2120,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-04-30,0.0,1.77,0.0,0.0,1939.6,1840.0,1086.0,13.370000000000001,380.51
2121,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-05-31,0.0,2.77,0.0,0.0,2203.7,2304.0,1472.0,13.36,571.74
2122,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-06-30,0.0,1.98,0.0,0.0,1976.2,2307.0,1659.0,21.54,563.3
2123,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-07-31,0.0,0.78,0.0,0.0,1716.0,2564.0,1810.0,15.27,368.42
2124,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-08-31,0.0,3.17,0.0,0.0,1373.5,2579.0,1782.0,15.68,261.69
2125,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-09-30,0.0,1.78,0.0,0.0,1171.1,2229.0,1514.0,10.39,153.17000000000002
2126,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-10-31,0.0,5.52,0.0,0.0,657.1,1741.0,1101.0,15.870000000000001,76.74
2127,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-11-30,0.0,4.05,0.0,0.0,731.8,1535.0,916.0,14.75,105.39
2128,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2010-12-31,0.0,4.1899999999999995,9.0,0.0,1086.3,1016.0,528.0,24.78,171.71
2129,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-01-31,0.0,3.85,36.3,0.0,1426.4,968.0,317.0,23.76,353.98
2130,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-02-28,0.0,3.33,26.8,0.0,1469.7,1000.0,348.0,34.67,437.29
2131,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-03-31,0.0,5.260000000000001,0.5,0.0,1963.5,1357.0,751.0,31.95,612.85
2132,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-04-30,0.0,5.09,4.5,0.0,2060.8,1680.0,1057.0,45.61,701.55
2133,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-05-31,0.0,4.51,0.0,0.0,2246.2,2091.0,1454.0,46.44,800.72
2134,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-06-30,0.0,4.97,0.0,0.0,2133.7,2332.0,1680.0,41.57,751.86
2135,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-07-31,0.0,2.04,0.0,0.0,1887.6,2684.0,1935.0,29.1,435.15000000000003
2136,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-08-31,0.0,8.49,0.0,0.0,1395.1,2453.0,1809.0,17.9,281.38
2137,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-09-30,0.0,6.68,0.0,0.0,1169.3,2273.0,1665.0,21.14,190.31
2138,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-10-31,0.0,8.42,5.3,0.0,841.1,1935.0,1299.0,17.490000000000002,114.44
2139,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-11-30,0.0,3.74,0.0,0.0,542.1,1690.0,955.0,9.57,76.14
2140,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2011-12-31,0.0,4.26,0.0,0.0,837.1,1418.0,751.0,15.17,154.62
2141,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-01-31,0.0,3.7,5.2,0.0,1157.1,1188.0,594.0,24.86,209.44
2142,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-02-29,0.0,0.68,0.0,0.0,1499.3,1293.0,615.0,25.08,339.81
2143,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-03-31,0.0,2.34,9.0,0.0,1908.0,1691.0,1004.0,28.439999999999998,473.15
2144,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-04-30,0.0,3.78,0.0,0.0,2044.4,1857.0,1072.0,26.96,569.41
2145,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-05-31,0.0,4.38,0.0,0.0,2308.6,2224.0,1535.0,49.089999999999996,790.8
2146,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-06-30,0.0,4.779999999999999,0.0,0.0,2100.7,2318.0,1669.0,25.94,532.27
2147,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-07-31,0.0,0.87,0.0,0.0,1915.5,2670.0,1927.0,12.5,370.75
2148,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-08-31,0.0,5.569999999999999,0.0,0.0,1498.7,2639.0,1896.0,14.14,312.86
2149,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-09-30,0.0,4.16,0.0,0.0,1338.5,2226.0,1518.0,17.39,226.52
2150,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-10-31,0.0,6.26,0.0,0.0,980.4,1931.0,1292.0,17.92,147.42
2151,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-11-30,0.0,1.05,0.5,0.0,868.4,1469.0,882.0,15.88,130.44
2152,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2012-12-31,0.0,5.24,13.8,0.0,1016.3,1280.0,779.0,22.49,195.05
2153,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-01-31,0.0,1.75,4.8,104.0,1430.6,1110.0,451.0,42.42,370.14
2154,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-02-28,0.0,5.09,30.0,158.0,1455.1,1025.0,532.0,34.61,385.04
2155,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-03-31,0.0,3.02,18.599999999999998,89.0,1920.3,1388.0,776.0,26.06,471.98
2156,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-04-30,0.0,1.54,0.0,0.0,2099.0,1796.0,996.0,50.87,672.6
2157,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-05-31,0.0,5.25,0.0,0.0,2309.8,2240.0,1387.0,60.62,806.3100000000001
2158,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-06-30,0.0,7.1499999999999995,0.0,0.0,2146.7,2372.0,1715.0,33.019999999999996,645.27
2159,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-07-31,0.0,5.65,0.0,0.0,1879.5,2663.0,2039.0,21.77,446.44
2160,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-08-31,0.0,2.4,0.0,0.0,1528.1,2501.0,1774.0,19.23,278.83
2161,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-09-30,0.0,3.13,0.0,0.0,1124.4,2253.0,1459.0,19.23,184.57
2162,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-10-31,0.0,1.21,0.0,0.0,929.8,1963.0,1202.0,14.17,108.56
2163,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-11-30,0.0,3.34,0.0,0.0,746.9,1426.0,749.0,14.21,109.0
2164,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2013-12-31,0.0,4.45,20.5,70.0,908.6,1104.0,543.0,17.39,118.42
2165,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-01-31,0.0,3.33,16.0,192.0,1112.7,964.0,341.0,28.72,231.93
2166,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-02-28,0.0,4.61,33.2,371.0,1382.7,943.0,287.0,25.1,382.96
2167,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-03-31,0.0,5.140000000000001,1.4,235.0,1897.4,1209.0,488.0,25.14,543.07
2168,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-04-30,0.0,3.16,0.0,0.0,2054.6,1735.0,918.0,29.18,527.39
2169,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-05-31,0.0,2.45,0.0,0.0,2238.1,2037.0,1391.0,42.74,626.94
2170,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-06-30,0.0,2.34,0.0,0.0,2087.6,2387.0,1648.0,30.22,586.51
2171,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-07-31,0.0,4.22,0.0,0.0,1883.2,2613.0,1880.0,21.58,501.18
2172,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-08-31,0.0,4.07,0.0,0.0,1524.5,2475.0,1719.0,10.629999999999999,305.33
2173,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-09-30,0.0,2.47,0.0,0.0,1034.7,2184.0,1458.0,23.62,177.91
2174,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-10-31,0.0,6.779999999999999,0.0,0.0,783.1,1831.0,1229.0,9.99,96.32
2175,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-11-30,0.0,5.01,8.3,24.0,681.3,1452.0,867.0,12.54,97.97
2176,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2014-12-31,0.0,5.81,1.0,7.0,633.2,1203.0,766.0,11.27,105.14
2177,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-01-31,0.0,4.970000000000001,45.7,144.0,945.6,974.0,283.0,22.16,179.61
2178,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-02-28,0.0,4.49,43.7,653.0,1309.2,707.0,1.0,25.7,305.65
2179,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-03-31,0.0,2.63,3.2,396.0,1806.4,1238.0,493.0,33.95,500.35
2180,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-04-30,0.0,2.54,0.0,0.0,2045.1,1705.0,978.0,48.019999999999996,637.35
2181,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-05-31,0.0,0.46,0.0,0.0,2239.8,2419.0,1494.0,31.51,659.54
2182,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-06-30,0.0,6.91,0.0,0.0,2039.6,2261.0,1620.0,25.01,592.5
2183,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-07-31,0.0,3.2,0.0,0.0,1912.2,2595.0,1840.0,16.830000000000002,467.7
2184,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-08-31,0.0,1.54,0.0,0.0,1611.1,2593.0,1869.0,14.3,278.0
2185,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-09-30,0.0,3.55,0.0,0.0,1145.0,2458.0,1606.0,21.62,193.15
2186,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-10-31,0.0,3.49,0.0,0.0,1001.9,1922.0,1144.0,12.34,100.57
2187,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-11-30,0.0,2.2,0.0,0.0,589.1,1654.0,903.0,12.59,86.09
2188,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2015-12-31,0.0,5.47,3.0,7.0,408.6,1507.0,963.0,8.25,79.21000000000001
2189,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-01-31,0.0,2.08,5.0,47.0,952.7,1145.0,606.0,19.32,181.29
2190,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-02-29,0.0,4.64,13.8,70.0,1348.0,1219.0,542.0,29.67,322.6
2191,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-03-31,0.0,2.67,3.0,3.0,1918.6,1532.0,889.0,50.24,662.72
2192,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-04-30,0.0,2.1,3.2,3.0,1947.1,1780.0,988.0,32.76,510.51
2193,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-05-31,0.0,1.91,0.0,0.0,2222.0,2073.0,1424.0,34.88,674.96
2194,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-06-30,0.0,1.7000000000000002,0.0,0.0,2169.1,2412.0,1643.0,27.95,642.29
2195,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-07-31,0.0,1.22,0.0,0.0,2075.8,2690.0,1899.0,22.85,646.39
2196,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-08-31,0.0,2.93,0.0,0.0,1521.4,2474.0,1753.0,21.74,314.98
2197,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-09-30,0.0,2.6,0.0,0.0,1230.4,2173.0,1440.0,11.21,240.49
2198,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-10-31,0.0,5.63,0.0,0.0,1200.0,1891.0,1207.0,11.18,152.66
2199,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-11-30,0.0,1.6900000000000002,0.3,0.0,813.3,1566.0,922.0,20.330000000000002,114.9
2200,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2016-12-31,0.0,3.8,16.4,51.0,918.5,1223.0,596.0,20.11,160.7
2201,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-01-31,0.0,3.0100000000000002,7.3,25.0,1247.2,1207.0,631.0,29.94,252.76
2202,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-02-28,0.0,2.97,29.0,119.0,1237.9,1126.0,543.0,37.63,340.2
2203,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-03-31,0.0,3.12,13.1,67.0,1701.6,1258.0,600.0,42.57,460.51
2204,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-04-30,0.0,5.84,3.5,9.0,2000.3,1816.0,1152.0,50.2,642.05
2205,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-05-31,0.0,5.67,0.0,0.0,2288.2,2029.0,1423.0,55.87,834.07
2206,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-06-30,0.0,3.9200000000000004,0.0,0.0,2229.0,2367.0,1668.0,46.23,739.97
2207,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-07-31,0.0,3.09,0.0,0.0,2100.2,2539.0,1862.0,32.82,622.99
2208,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-08-31,0.0,4.32,0.0,0.0,1639.6,2528.0,1779.0,10.39,315.22
2209,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-09-30,0.0,3.34,0.0,0.0,1274.7,2335.0,1673.0,17.23,207.3
2210,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-10-31,0.0,8.01,0.0,0.0,923.5,2176.0,1383.0,11.08,113.3
2211,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-11-30,0.0,0.98,0.0,0.0,893.5,1519.0,858.0,9.36,108.19
2212,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2017-12-31,0.0,3.2,16.1,74.0,917.8,1008.0,498.0,17.93,159.54
2213,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-01-31,0.0,3.07,19.5,132.0,954.3,1045.0,397.0,22.86,172.8
2214,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-02-28,0.0,3.9899999999999998,11.5,22.0,1319.9,1157.0,572.0,22.04,325.64
2215,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-03-31,0.0,2.65,34.8,140.0,1680.4,1271.0,768.0,32.18,420.79
2216,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-04-30,0.0,4.13,0.5,0.0,1949.0,1598.0,972.0,34.0,536.31
2217,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-05-31,0.0,1.92,0.0,0.0,2204.8,2316.0,1495.0,35.05,632.9
2218,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-06-30,0.0,3.44,0.0,0.0,2036.9,2284.0,1558.0,18.07,571.87
2219,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-07-31,0.0,4.58,0.0,0.0,2014.4,2713.0,1941.0,28.23,484.14
2220,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-08-31,0.0,7.08,0.0,0.0,1886.5,2614.0,1993.0,14.76,461.53
2221,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-09-30,0.0,8.45,0.0,0.0,1323.9,2188.0,1612.0,10.64,192.66
2222,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-10-31,0.0,4.62,0.0,0.0,964.0,1823.0,1242.0,13.56,140.37
2223,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-11-30,0.0,9.739999999999998,7.9,21.0,568.2,1262.0,809.0,8.32,75.77
2224,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2018-12-31,0.0,2.5999999999999996,0.0,0.0,945.1,1244.0,672.0,10.95,141.17
2225,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-01-31,0.0,4.78,10.4,22.0,1074.6,1068.0,483.0,21.01,172.11
2226,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-02-28,0.0,3.2399999999999998,11.2,31.0,1132.5,1014.0,488.0,21.95,221.38
2227,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-03-31,0.0,1.22,12.0,57.0,1697.4,1285.0,638.0,27.7,486.43
2228,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-04-30,0.0,6.34,0.0,0.0,1960.5,1768.0,1131.0,27.88,605.0
2229,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-05-31,0.0,2.91,0.0,0.0,2245.0,2069.0,1418.0,25.79,734.17
2230,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-06-30,0.0,5.77,0.0,0.0,2251.4,2350.0,1662.0,8.25,522.29
2231,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-07-31,0.0,6.66,0.0,0.0,2169.4,2722.0,1949.0,12.74,489.37
2232,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-08-31,0.0,3.73,0.0,0.0,1682.0,2590.0,1818.0,9.45,254.61
2233,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-09-30,0.0,0.9600000000000001,0.0,0.0,1174.5,2283.0,1488.0,9.8,142.85
2234,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-10-31,0.0,5.66,0.0,0.0,939.7,1812.0,1214.0,11.08,112.94
2235,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-11-30,0.0,3.68,0.0,0.0,828.9,1388.0,819.0,15.05,107.29
2236,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2019-12-31,0.0,7.51,29.6,156.0,780.4,1180.0,620.0,14.11,120.91
2237,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2020-01-31,0.0,2.0300000000000002,6.0,49.0,932.1,1222.0,658.0,19.4,159.15
2238,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2020-02-29,0.0,3.67,4.8,17.0,1339.8,1140.0,605.0,17.54,292.28
2239,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2020-03-31,0.0,3.71,3.5,4.0,1638.1,1561.0,877.0,24.78,342.21
2240,USC00275712,42.7913,-71.4735,Hillsborough,41.1,2020-04-30,0.0,4.49,0.0,0.0,1910.4,1613.0,1004.0,20.04,506.95
